Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,204521,gm,lh,4,100,Dice,2,0.5077519379844961,
csrp,204420,gm,lh,4,100,Dice,20,0.6077316657191586,
csrp,204521,gm,lh,4,100,Dice,3,0.7447510893965403,
csrp,204420,gm,lh,4,100,Dice,21,0.7059496567505721,
csrp,204521,gm,lh,4,100,Dice,4,0.9216474133601206,
csrp,204420,gm,lh,4,100,Dice,22,0.48540379288301727,
csrp,204521,gm,lh,4,100,Dice,5,0.6537074148296593,
csrp,204420,gm,lh,4,100,Dice,23,0.8174253548702888,
csrp,204521,gm,lh,4,100,Dice,6,0.669717772692601,
csrp,204420,gm,lh,4,100,Dice,24,0.7175210197992948,
csrp,204521,gm,lh,4,100,Dice,7,0.6053109021936335,
csrp,204420,gm,lh,4,100,Dice,25,0.773784355179704,
csrp,204521,gm,lh,4,100,Dice,8,0.7054545454545454,
csrp,204420,gm,lh,4,100,Dice,26,0.6037735849056604,
csrp,204521,gm,lh,4,100,Dice,9,0.41819330385344283,
csrp,204420,gm,lh,4,100,Dice,27,0.44394559619701573,
csrp,204521,gm,lh,4,100,Dice,10,0.8412017167381974,
