Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,205725,gm,rh,8,80,Self-Intersections (SIF),,3179,203500
csrp,205725,gm,rh,8,80,Macro Dice,,0.6718292202627776,
csrp,204420,gm,rh,8,80,Chamfer Distance,,1.0311248596262041,
csrp,204420,gm,rh,8,80,Hausdorff Distance,,4.636065473916048,
csrp,204420,gm,rh,8,80,Self-Intersections (SIF),,3581,216152
csrp,204420,gm,rh,8,80,Macro Dice,,0.6678015639883231,
csrp,204521,gm,rh,8,80,Chamfer Distance,,1.0500342577868138,
csrp,204521,gm,rh,8,80,Hausdorff Distance,,7.436907372416343,
csrp,204521,gm,rh,8,80,Self-Intersections (SIF),,3250,217280
csrp,204521,gm,rh,8,80,Macro Dice,,0.6620249809152035,
csrp,207123,wm,lh,8,90,Chamfer Distance,,0.9175239363060876,
csrp,207123,wm,lh,8,90,Hausdorff Distance,,8.506260406417622,
csrp,207123,wm,lh,8,90,Self-Intersections (SIF),,0,294380
csrp,207123,wm,lh,8,90,Macro Dice,,0.7599976967469081,
csrp,203721,wm,rh,8,100,Chamfer Distance,,0.9200368055507719,
csrp,203721,wm,rh,8,100,Hausdorff Distance,,4.444325605894373,
csrp,203721,wm,rh,8,100,Self-Intersections (SIF),,4,227544
csrp,203721,wm,rh,8,100,Macro Dice,,0.7651716162620381,
csrp,205220,gm,rh,8,80,Chamfer Distance,,1.009322558245399,
csrp,205220,gm,rh,8,80,Hausdorff Distance,,6.135308433718929,
csrp,205220,gm,rh,8,80,Self-Intersections (SIF),,4423,233036
csrp,205220,gm,rh,8,80,Macro Dice,,0.6791331747264993,
csrp,204016,gm,rh,8,80,Chamfer Distance,,1.0436932143388309,
csrp,204016,gm,rh,8,80,Hausdorff Distance,,7.015601169467796,
csrp,204016,gm,rh,8,80,Self-Intersections (SIF),,3266,258656
csrp,204016,gm,rh,8,80,Macro Dice,,0.6733064134975962,
csrp,203923,gm,rh,8,80,Chamfer Distance,,1.030515184953905,
csrp,203923,gm,rh,8,80,Hausdorff Distance,,5.020030934066958,
csrp,203923,gm,rh,8,80,Self-Intersections (SIF),,6523,268652
csrp,203923,gm,rh,8,80,Macro Dice,,0.6539417292849568,
csrp,207426,wm,lh,8,90,Chamfer Distance,,0.8998755232847138,
csrp,207426,wm,lh,8,90,Hausdorff Distance,,6.323459583057182,
csrp,207426,wm,lh,8,90,Self-Intersections (SIF),,0,241928
csrp,207426,wm,lh,8,90,Macro Dice,,0.76243159263843,
csrp,204319,gm,rh,8,80,Chamfer Distance,,1.0629497729608965,
csrp,204319,gm,rh,8,80,Hausdorff Distance,,4.728522109030656,
